date,ticker,sector,open,high,low,close,volume
2022-12-26,ALPHACORP,Finance,109.1,111.64,108.62,109.48,200447
2022-12-27,ALPHACORP,Finance,108.65,110.82,107.49,110.36,4644484
2022-12-28,ALPHACORP,Finance,112.35,113.97,111.46,112.93,3161844
2022-12-29,ALPHACORP,Finance,110.76,114.52,109.91,112.78,2945640
2022-12-30,ALPHACORP,Finance,112.48,114.44,112.67,113.5,4415704
2022-12-31,ALPHACORP,Finance,114.22,116.83,112.49,114.7,567026
2023-01-01,ALPHACORP,Finance,113.37,115.29,113.17,114.05,2696642
2023-01-02,ALPHACORP,Finance,112.46,114.93,113.17,114.47,725979
2023-01-03,ALPHACORP,Finance,113.29,114.6,113.6,114.52,4347055
2023-01-04,ALPHACORP,Finance,114.22,114.85,114.4,114.72,2670536
2023-01-05,ALPHACORP,Finance,113.14,114.85,110.91,113.43,3081136
2023-01-06,ALPHACORP,Finance,112.46,115.25,110.98,113.5,2683864
2023-01-07,ALPHACORP,Finance,112.59,116.28,113.39,114.39,4705993
2023-01-08,ALPHACORP,Finance,116.09,117.11,116.26,116.91,3216007
2023-01-09,ALPHACORP,Finance,117.16,119.08,117.26,118.63,4553905
2023-01-10,ALPHACORP,Finance,120.23,123.32,120.5,122.49,2951088
2023-01-11,ALPHACORP,Finance,119.14,121.55,118.4,121.12,1685718
2023-01-12,ALPHACORP,Finance,122.67,124.58,121.87,122.74,2554230
2023-01-13,ALPHACORP,Finance,120.98,123.7,120.73,123.12,360562
2023-01-14,ALPHACORP,Finance,124.86,127.94,125.93,127.2,4982351
2023-01-15,ALPHACORP,Finance,124.46,127.33,122.47,125.69,3260383
2023-01-16,ALPHACORP,Finance,124.07,124.56,122.9,124.15,2122434
2023-01-17,ALPHACORP,Finance,122.28,123.53,120.03,123.07,1195220
2023-01-18,ALPHACORP,Finance,117.03,120.58,115.89,119.19,2041497
2023-01-19,ALPHACORP,Finance,116.56,119.28,115.45,118.28,1528379
2023-01-20,ALPHACORP,Finance,114.85,118.33,113.48,116.97,873441
2023-01-21,ALPHACORP,Finance,115.03,117.93,114.81,117.27,2301109
2023-01-22,ALPHACORP,Finance,117.04,119.69,114.53,117.9,3230797
2023-01-23,ALPHACORP,Finance,119.17,123.46,118.25,121.26,1781613
2023-01-24,ALPHACORP,Finance,121.57,123.51,119.44,123.02,3958104
2023-01-25,ALPHACORP,Finance,119.99,123.16,120.4,122.0,955863
2023-01-26,ALPHACORP,Finance,119.85,122.4,119.39,120.39,1882735
2023-01-27,ALPHACORP,Finance,119.23,122.52,120.55,121.31,574929
2023-01-28,ALPHACORP,Finance,116.87,119.11,117.63,118.95,2780270
2023-01-29,ALPHACORP,Finance,121.1,123.94,120.09,122.25,2455169
2023-01-30,ALPHACORP,Finance,124.13,125.01,122.02,124.45,3672128
2023-01-31,ALPHACORP,Finance,122.88,125.8,120.83,123.61,3268979
2023-02-01,ALPHACORP,Finance,118.37,122.43,118.13,120.47,3471340
2023-02-02,ALPHACORP,Finance,120.87,124.14,121.9,122.95,4899592
2023-02-03,ALPHACORP,Finance,120.93,124.43,122.01,122.78,3141816
2023-02-04,ALPHACORP,Finance,125.03,125.92,121.86,125.1,1557119
2023-02-05,ALPHACORP,Finance,121.73,123.36,121.53,122.14,1821165
2023-02-06,ALPHACORP,Finance,121.02,121.73,118.2,121.08,4852188
2023-02-07,ALPHACORP,Finance,119.55,121.15,118.28,121.13,3022072
2023-02-08,ALPHACORP,Finance,120.3,122.4,120.0,121.25,879015
2023-02-09,ALPHACORP,Finance,119.95,122.76,117.9,120.47,3650228
2023-02-10,ALPHACORP,Finance,119.88,122.22,119.17,121.63,2926004
2023-02-11,ALPHACORP,Finance,118.64,121.37,119.4,119.72,4608292
2023-02-12,ALPHACORP,Finance,118.83,121.36,116.55,119.5,1519735
2023-02-13,ALPHACORP,Finance,118.46,121.29,118.22,119.75,1128380
2023-02-14,ALPHACORP,Finance,120.68,122.42,117.93,120.71,2147418
2023-02-15,ALPHACORP,Finance,119.73,123.85,120.1,122.03,4454906
2023-02-16,ALPHACORP,Finance,119.2,121.75,119.68,120.01,2622746
2023-02-17,ALPHACORP,Finance,116.33,118.8,116.2,117.29,4028391
2023-02-18,ALPHACORP,Finance,118.14,120.13,117.6,119.57,1219392
2023-02-19,ALPHACORP,Finance,118.46,122.27,119.68,120.2,1167396
2023-02-20,ALPHACORP,Finance,118.55,118.9,118.52,118.89,4189534
2023-02-21,ALPHACORP,Finance,119.31,123.97,120.22,121.69,535154
2023-02-22,ALPHACORP,Finance,120.84,123.9,121.38,121.94,3132933
2023-02-23,ALPHACORP,Finance,122.21,126.18,123.9,124.13,2507999
2023-02-24,ALPHACORP,Finance,122.18,126.13,122.89,124.29,2616300
2023-02-25,ALPHACORP,Finance,126.68,128.49,125.37,128.17,2366417
2023-02-26,ALPHACORP,Finance,130.22,132.71,129.25,131.58,4313925
2023-02-27,ALPHACORP,Finance,130.41,133.67,130.84,131.13,4566833
2023-02-28,ALPHACORP,Finance,131.19,134.68,132.38,133.08,567896
2023-03-01,ALPHACORP,Finance,133.96,134.62,130.49,134.41,1833271
2023-03-02,ALPHACORP,Finance,136.36,138.41,134.79,137.21,1698433
2023-03-03,ALPHACORP,Finance,133.28,135.69,134.97,135.27,1829008
2023-03-04,ALPHACORP,Finance,136.63,137.76,132.82,136.7,2605142
2023-03-05,ALPHACORP,Finance,136.7,141.09,135.7,138.91,1002255
2023-03-06,ALPHACORP,Finance,134.53,136.46,133.41,135.29,867033
2023-03-07,ALPHACORP,Finance,132.52,133.9,129.44,132.93,2971359
2023-03-08,ALPHACORP,Finance,127.95,129.26,127.68,128.9,3034816
2023-03-09,ALPHACORP,Finance,127.03,128.72,128.23,128.42,2542566
2023-03-10,ALPHACORP,Finance,128.53,131.46,126.76,129.84,3752263
2023-03-11,ALPHACORP,Finance,130.24,134.84,129.83,132.8,177921
2023-03-12,ALPHACORP,Finance,132.86,133.19,132.5,132.99,2086308
2023-03-13,ALPHACORP,Finance,134.93,138.14,135.29,136.28,4712543
2023-03-14,ALPHACORP,Finance,133.41,135.54,132.54,133.5,2871388
2023-03-15,ALPHACORP,Finance,129.5,132.2,127.11,130.13,352000
2023-03-16,ALPHACORP,Finance,127.88,130.87,127.51,130.06,3315062
2023-03-17,ALPHACORP,Finance,128.9,132.41,129.7,130.85,1923009
2023-03-18,ALPHACORP,Finance,128.6,130.86,127.46,130.82,4692029
2023-03-19,ALPHACORP,Finance,125.04,127.63,123.33,126.81,3476883
2023-03-20,ALPHACORP,Finance,124.67,128.17,126.62,126.67,1692021
2023-03-21,ALPHACORP,Finance,124.0,124.68,123.92,124.23,2515208
2023-03-22,ALPHACORP,Finance,123.96,125.93,125.36,125.52,3691937
2023-03-23,ALPHACORP,Finance,126.21,128.69,123.52,126.25,4757580
2023-03-24,ALPHACORP,Finance,123.79,124.78,121.83,124.5,4579076
2023-03-25,ALPHACORP,Finance,122.71,125.34,120.16,123.58,4083483
2023-03-26,ALPHACORP,Finance,120.28,121.74,119.9,121.66,404326
2023-03-27,ALPHACORP,Finance,120.55,122.68,117.93,121.58,1635088
2023-03-28,ALPHACORP,Finance,121.7,125.72,122.94,123.36,174800
2023-03-29,ALPHACORP,Finance,120.96,123.76,118.32,121.57,4627501
2023-03-30,ALPHACORP,Finance,120.61,123.89,122.43,122.52,2571400
2023-03-31,ALPHACORP,Finance,121.12,122.74,120.27,121.59,1822568
2023-04-01,ALPHACORP,Finance,118.64,121.17,118.31,120.18,907559
2023-04-02,ALPHACORP,Finance,119.08,121.84,117.89,120.02,3778304
2023-04-03,ALPHACORP,Finance,117.88,118.3,118.1,118.19,367353
2023-04-04,ALPHACORP,Finance,115.46,117.53,114.79,117.25,1484473
2023-04-05,ALPHACORP,Finance,114.72,115.49,112.59,115.18,3263282
2023-04-06,ALPHACORP,Finance,118.21,119.06,116.7,118.6,4861968
2023-04-07,ALPHACORP,Finance,116.94,118.95,115.18,118.7,769562
2023-04-08,ALPHACORP,Finance,115.96,118.3,117.23,117.49,268073
2023-04-09,ALPHACORP,Finance,116.81,118.15,116.65,117.9,2007865
2023-04-10,ALPHACORP,Finance,117.44,118.62,116.96,117.74,4887369
2023-04-11,ALPHACORP,Finance,116.24,117.42,116.54,117.39,2895511
2023-04-12,ALPHACORP,Finance,118.48,119.53,116.72,118.5,1710648
2023-04-13,ALPHACORP,Finance,118.84,120.26,117.13,119.88,3858395
2023-04-14,ALPHACORP,Finance,118.38,119.29,116.17,118.97,900692
2023-04-15,ALPHACORP,Finance,117.28,119.21,116.37,117.97,701747
2023-04-16,ALPHACORP,Finance,115.21,119.84,114.21,117.52,3543619
2023-04-17,ALPHACORP,Finance,111.4,114.39,111.9,113.5,942105
2023-04-18,ALPHACORP,Finance,109.23,111.52,109.12,110.96,3562941
2023-04-19,ALPHACORP,Finance,112.17,113.35,110.29,113.26,1979434
2023-04-20,ALPHACORP,Finance,114.39,118.3,115.06,116.09,3682583
2023-04-21,ALPHACORP,Finance,115.28,116.27,112.84,115.69,4109909
2023-04-22,ALPHACORP,Finance,114.97,118.17,115.67,116.73,2822954
2023-04-23,ALPHACORP,Finance,115.77,119.49,114.23,117.31,2901776
2023-04-24,ALPHACORP,Finance,120.59,123.73,119.17,122.76,4840842
2023-04-25,ALPHACORP,Finance,124.55,125.58,121.6,124.86,370223
2023-04-26,ALPHACORP,Finance,123.62,126.98,124.32,124.66,4660882
2023-04-27,ALPHACORP,Finance,121.93,124.23,121.03,122.91,3170473
2023-04-28,ALPHACORP,Finance,118.45,121.4,119.68,119.98,2905034
2023-04-29,ALPHACORP,Finance,118.72,122.53,120.06,120.39,4064068
2023-04-30,ALPHACORP,Finance,118.74,120.9,115.78,119.06,590662
2023-05-01,ALPHACORP,Finance,116.06,117.89,115.13,116.55,3561375
2023-05-02,ALPHACORP,Finance,113.41,117.19,115.09,115.46,3014880
2023-05-03,ALPHACORP,Finance,113.6,115.54,112.26,113.62,2193299
2023-05-04,ALPHACORP,Finance,114.28,118.0,115.12,116.53,707124
2023-05-05,ALPHACORP,Finance,116.06,119.11,116.08,118.1,2641717
2023-05-06,ALPHACORP,Finance,117.36,119.57,116.58,118.12,3525572
2023-05-07,ALPHACORP,Finance,119.81,122.28,119.22,120.78,4964589
2023-05-08,ALPHACORP,Finance,120.11,122.2,117.6,120.96,3544260
2023-05-09,ALPHACORP,Finance,118.12,120.35,117.57,119.43,2492302
2023-05-10,ALPHACORP,Finance,119.92,122.6,121.62,122.2,746362
2023-05-11,ALPHACORP,Finance,123.11,123.5,120.12,123.22,2472150
2023-05-12,ALPHACORP,Finance,120.15,122.69,118.05,121.34,3334458
2023-05-13,ALPHACORP,Finance,119.6,121.81,118.35,121.03,3603130
2023-05-14,ALPHACORP,Finance,119.09,121.39,116.45,119.48,2295360
2023-05-15,ALPHACORP,Finance,116.63,118.81,115.2,117.04,2053950
2023-05-16,ALPHACORP,Finance,116.34,119.11,115.46,118.7,1779615
2023-05-17,ALPHACORP,Finance,121.04,124.15,119.35,122.13,4547876
2023-05-18,ALPHACORP,Finance,119.0,120.58,118.67,119.61,4772914
2023-05-19,ALPHACORP,Finance,120.1,121.91,119.11,120.65,4948042
2023-05-20,ALPHACORP,Finance,118.88,120.14,116.37,119.51,3312974
2023-05-21,ALPHACORP,Finance,117.9,120.31,118.14,118.67,1638369
2023-05-22,ALPHACORP,Finance,115.74,118.66,116.51,117.65,3067795
2023-05-23,ALPHACORP,Finance,115.62,118.32,115.04,116.17,3420818
2023-05-24,ALPHACORP,Finance,114.64,118.23,112.93,116.28,1772556
2023-05-25,ALPHACORP,Finance,113.16,115.44,111.59,114.87,3319499
2023-05-26,ALPHACORP,Finance,114.15,116.21,113.87,115.37,3760707
2023-05-27,ALPHACORP,Finance,114.61,117.12,113.91,115.32,1407416
2023-05-28,ALPHACORP,Finance,114.69,115.69,112.24,114.94,4531462
2023-05-29,ALPHACORP,Finance,113.2,113.51,110.1,113.41,4664295
2023-05-30,ALPHACORP,Finance,111.59,114.68,110.77,112.46,4219753
2023-05-31,ALPHACORP,Finance,111.79,114.24,111.43,113.77,359195
2023-06-01,ALPHACORP,Finance,114.0,116.3,113.41,114.66,200067
2023-06-02,ALPHACORP,Finance,110.99,113.6,110.48,113.01,3703656
2023-06-03,ALPHACORP,Finance,111.1,113.68,110.67,113.21,4040423
2023-06-04,ALPHACORP,Finance,113.19,114.99,113.15,114.52,2668207
2023-06-05,ALPHACORP,Finance,110.5,111.75,111.43,111.69,1733192
2023-06-06,ALPHACORP,Finance,110.75,114.41,112.2,112.63,2355902
2023-06-07,ALPHACORP,Finance,111.27,112.77,108.82,111.55,2231829
2023-06-08,ALPHACORP,Finance,111.82,114.58,111.61,112.54,2047438
2023-06-09,ALPHACORP,Finance,109.46,113.3,111.02,111.28,4941648
2023-06-10,ALPHACORP,Finance,107.06,108.53,107.66,108.3,4528345
2023-06-11,ALPHACORP,Finance,103.74,105.85,103.31,105.69,4136018
2023-06-12,ALPHACORP,Finance,104.13,106.09,102.75,105.8,3347215
2023-06-13,ALPHACORP,Finance,105.7,106.43,105.49,106.24,175106
2023-06-14,ALPHACORP,Finance,103.69,106.06,104.33,104.83,348307
2023-06-15,ALPHACORP,Finance,103.84,107.22,104.26,105.87,3601188
2023-06-16,ALPHACORP,Finance,101.34,104.37,102.29,103.26,1477062
2023-06-17,ALPHACORP,Finance,101.45,105.2,101.01,103.19,2050726
2023-06-18,ALPHACORP,Finance,99.67,101.68,101.06,101.35,656011
2023-06-19,ALPHACORP,Finance,98.5,101.58,99.37,100.39,2951463
2023-06-20,ALPHACORP,Finance,99.39,101.09,98.32,100.49,3419711
2023-06-21,ALPHACORP,Finance,98.37,99.82,98.69,99.22,4667142
2023-06-22,ALPHACORP,Finance,98.61,99.47,98.34,98.68,4104796
2023-06-23,ALPHACORP,Finance,99.85,100.43,98.22,100.2,3170406
2023-06-24,ALPHACORP,Finance,98.58,100.43,96.99,99.36,266197
2023-06-25,ALPHACORP,Finance,99.05,101.61,99.14,100.64,2815135
2023-06-26,ALPHACORP,Finance,98.65,100.04,97.93,98.96,3552545
2023-06-27,ALPHACORP,Finance,97.87,100.15,98.02,99.78,1029678
2023-06-28,ALPHACORP,Finance,101.52,102.25,99.71,101.97,3503436
2023-06-29,ALPHACORP,Finance,97.49,98.34,97.36,98.22,1495430
2023-06-30,ALPHACORP,Finance,96.92,98.57,96.53,97.07,955780
2023-07-01,ALPHACORP,Finance,97.75,99.67,96.69,97.94,3709731
2023-07-02,ALPHACORP,Finance,96.67,99.46,96.84,97.67,757751
2023-07-03,ALPHACORP,Finance,97.8,99.81,97.2,98.24,1329058
2023-07-04,ALPHACORP,Finance,96.58,98.45,94.58,97.38,1095922
2023-07-05,ALPHACORP,Finance,96.71,98.33,95.05,97.54,4403712
2023-07-06,ALPHACORP,Finance,95.92,99.29,96.83,97.34,4090224
2023-07-07,ALPHACORP,Finance,97.69,99.92,97.25,99.08,4221236
2023-07-08,ALPHACORP,Finance,99.47,100.63,97.65,99.48,3081102
2023-07-09,ALPHACORP,Finance,98.98,100.35,97.36,100.02,2246359
2023-07-10,ALPHACORP,Finance,99.25,100.45,98.39,99.43,3506307
2023-07-11,ALPHACORP,Finance,96.91,98.87,96.31,98.73,2031788
2023-07-12,ALPHACORP,Finance,98.08,98.74,95.6,98.12,1707999
2023-07-13,ALPHACORP,Finance,97.38,99.64,97.6,98.73,3254157
2023-07-14,ALPHACORP,Finance,96.94,99.36,95.31,98.14,2525515
2023-07-15,ALPHACORP,Finance,98.5,99.21,96.69,98.59,719987
2023-07-16,ALPHACORP,Finance,101.06,102.62,99.47,101.69,4951182
2023-07-17,ALPHACORP,Finance,102.71,104.82,101.48,103.05,3441450
2023-07-18,ALPHACORP,Finance,101.88,104.21,102.47,102.58,1677815
2023-07-19,ALPHACORP,Finance,104.14,104.9,102.76,104.46,250324
2023-07-20,ALPHACORP,Finance,102.1,105.17,101.97,103.85,4833127
2023-07-21,ALPHACORP,Finance,98.91,102.2,98.89,100.71,1775180
2023-07-22,ALPHACORP,Finance,98.73,101.18,98.87,99.21,1809151
2023-07-23,ALPHACORP,Finance,95.84,98.13,95.94,96.46,3114817
2023-07-24,ALPHACORP,Finance,95.45,97.74,95.5,95.98,2748936
2023-07-25,ALPHACORP,Finance,95.82,97.01,94.41,96.03,4133372
2023-07-26,ALPHACORP,Finance,96.87,99.47,97.41,98.48,2066408
2023-07-27,ALPHACORP,Finance,97.47,99.97,97.22,98.99,4253328
2023-07-28,ALPHACORP,Finance,98.42,99.01,96.08,98.69,2810471
2023-07-29,ALPHACORP,Finance,99.3,101.9,99.46,99.95,1984354
2023-07-30,ALPHACORP,Finance,95.27,98.02,94.84,96.67,645029
2023-07-31,ALPHACORP,Finance,96.18,97.82,95.28,97.04,4642547
2023-08-01,ALPHACORP,Finance,97.9,98.83,96.26,98.19,4256102
2023-08-02,ALPHACORP,Finance,95.55,96.06,95.34,96.04,909644
2023-08-03,ALPHACORP,Finance,97.01,98.54,96.22,97.72,217395
2023-08-04,ALPHACORP,Finance,97.63,99.86,95.66,98.24,112370
2023-08-05,ALPHACORP,Finance,97.49,99.47,95.02,97.66,3009856
2023-08-06,ALPHACORP,Finance,96.78,99.16,97.05,98.62,3431277
2023-08-07,ALPHACORP,Finance,101.39,103.41,100.05,102.0,2457711
2023-08-08,ALPHACORP,Finance,102.13,104.12,102.16,102.31,3611306
2023-08-09,ALPHACORP,Finance,102.5,103.04,100.27,102.73,1517693
2023-08-10,ALPHACORP,Finance,102.03,103.65,100.39,102.05,653249
2023-08-11,ALPHACORP,Finance,99.46,101.08,97.82,100.78,4967772
2023-08-12,ALPHACORP,Finance,101.14,103.94,101.97,102.06,946307
2023-08-13,ALPHACORP,Finance,100.42,102.34,99.86,100.78,1588129
2023-08-14,ALPHACORP,Finance,100.35,101.69,99.52,100.92,604478
2023-08-15,ALPHACORP,Finance,99.27,100.42,99.62,100.23,1540961
2023-08-16,ALPHACORP,Finance,99.03,102.89,99.57,100.98,128948
2023-08-17,ALPHACORP,Finance,99.98,103.35,98.53,101.52,552072
2023-08-18,ALPHACORP,Finance,103.01,105.05,102.59,103.13,1901169
2023-08-19,ALPHACORP,Finance,101.86,102.64,101.7,102.37,1541351
2023-08-20,ALPHACORP,Finance,100.03,102.58,99.73,101.98,3570833
2023-08-21,ALPHACORP,Finance,99.27,101.97,99.66,100.52,731758
2023-08-22,ALPHACORP,Finance,99.34,100.36,99.36,99.88,4438031
2023-08-23,ALPHACORP,Finance,100.27,101.61,97.73,100.47,3148970
2023-08-24,ALPHACORP,Finance,101.14,103.62,101.57,101.64,119835
2023-08-25,ALPHACORP,Finance,98.57,101.35,98.03,100.27,2037823
2023-08-26,ALPHACORP,Finance,99.9,101.89,98.57,101.61,2458420
2023-08-27,ALPHACORP,Finance,103.37,103.88,100.91,103.7,2623354
2023-08-28,ALPHACORP,Finance,104.23,105.14,102.57,104.38,4760692
2023-08-29,ALPHACORP,Finance,105.93,108.07,106.07,107.35,2379161
2023-08-30,ALPHACORP,Finance,104.88,108.21,103.86,106.13,4216472
2023-08-31,ALPHACORP,Finance,103.32,105.92,101.27,104.18,3128462
2023-09-01,ALPHACORP,Finance,100.93,101.63,100.55,101.43,542579
2023-09-02,ALPHACORP,Finance,102.21,104.7,102.37,103.74,1191825
2023-09-03,ALPHACORP,Finance,103.75,106.28,102.51,104.79,209705
2023-09-04,ALPHACORP,Finance,104.51,105.17,101.79,104.73,4429209
2023-09-05,ALPHACORP,Finance,103.66,105.56,102.72,105.21,1218431
2023-09-06,ALPHACORP,Finance,102.76,103.97,102.35,103.46,2199981
2023-09-07,ALPHACORP,Finance,106.33,107.5,104.72,107.29,1093831
2023-09-08,ALPHACORP,Finance,107.45,107.69,106.04,107.53,2968816
2023-09-09,ALPHACORP,Finance,107.18,108.69,107.14,107.74,342508
2023-09-10,ALPHACORP,Finance,108.89,109.59,107.23,108.94,3108458
2023-09-11,ALPHACORP,Finance,109.6,110.16,106.62,109.76,4457491
2023-09-12,ALPHACORP,Finance,108.17,110.18,107.16,110.16,864665
2023-09-13,ALPHACORP,Finance,108.05,110.94,105.94,108.89,164438
2023-09-14,ALPHACORP,Finance,108.9,110.22,107.96,109.69,3384800
2023-09-15,ALPHACORP,Finance,111.26,114.94,112.15,112.82,3167020
2023-09-16,ALPHACORP,Finance,114.54,116.4,115.12,115.13,2780199
2023-09-17,ALPHACORP,Finance,115.85,118.16,117.79,117.92,1005076
2023-09-18,ALPHACORP,Finance,116.2,119.14,116.29,117.05,3141394
2023-09-19,ALPHACORP,Finance,114.36,116.27,113.12,115.35,3274012
2023-09-20,ALPHACORP,Finance,113.75,116.74,113.35,115.16,663756
2023-09-21,ALPHACORP,Finance,114.69,116.15,115.18,115.29,2060921
2023-09-22,ALPHACORP,Finance,116.04,118.53,117.07,117.22,4790728
2023-09-23,ALPHACORP,Finance,113.63,115.15,111.24,114.28,556470
2023-09-24,ALPHACORP,Finance,115.03,117.04,114.57,116.94,2210145
2023-09-25,ALPHACORP,Finance,115.99,117.52,114.04,116.7,791056
2023-09-26,ALPHACORP,Finance,114.01,116.97,113.54,115.98,2436406
2023-09-27,ALPHACORP,Finance,112.66,116.17,112.75,114.26,4531763
2023-09-28,ALPHACORP,Finance,111.19,113.64,111.29,111.46,645420
2023-09-29,ALPHACORP,Finance,112.69,114.1,112.41,112.86,1657246
2023-09-30,ALPHACORP,Finance,111.01,114.35,110.64,113.02,2869828
2023-10-01,ALPHACORP,Finance,109.06,112.62,108.86,110.87,141357
2023-10-02,ALPHACORP,Finance,106.72,108.89,106.62,108.75,2683599
2023-10-03,ALPHACORP,Finance,107.26,109.4,105.75,108.23,3647661
2023-10-04,ALPHACORP,Finance,109.5,112.39,110.11,110.98,4034386
2023-10-05,ALPHACORP,Finance,109.77,112.46,109.79,110.58,4010727
2023-10-06,ALPHACORP,Finance,106.18,109.31,105.86,108.12,4331363
2023-10-07,ALPHACORP,Finance,107.67,109.63,106.92,107.75,1202114
2023-10-08,ALPHACORP,Finance,106.02,109.15,104.15,107.34,1959873
2023-10-09,ALPHACORP,Finance,101.31,103.53,101.26,103.03,3834425
2023-10-10,ALPHACORP,Finance,102.56,103.2,100.89,102.98,4913206
2023-10-11,ALPHACORP,Finance,102.17,103.34,102.41,102.65,677694
2023-10-12,ALPHACORP,Finance,103.56,104.61,102.54,103.76,4863807
2023-10-13,ALPHACORP,Finance,104.97,108.28,103.57,106.67,2764454
2023-10-14,ALPHACORP,Finance,107.0,110.24,105.37,108.5,2425117
2023-10-15,ALPHACORP,Finance,106.67,108.23,106.71,108.09,1380745
2023-10-16,ALPHACORP,Finance,105.77,107.68,105.92,106.33,1436506
2023-10-17,ALPHACORP,Finance,108.28,110.55,109.06,110.47,2663726
2023-10-18,ALPHACORP,Finance,109.12,111.69,109.84,110.6,694173
2023-10-19,ALPHACORP,Finance,108.9,112.37,109.34,110.66,1846018
2023-10-20,ALPHACORP,Finance,110.28,112.3,107.8,110.65,272864
2023-10-21,ALPHACORP,Finance,109.59,112.27,109.64,111.01,2396218
2023-10-22,ALPHACORP,Finance,109.23,112.77,110.75,110.81,1669155
2023-10-23,ALPHACORP,Finance,109.83,111.59,106.78,109.88,653009
2023-10-24,ALPHACORP,Finance,107.28,110.0,107.84,109.02,965055
2023-10-25,ALPHACORP,Finance,108.03,110.2,105.98,109.0,865229
2023-10-26,ALPHACORP,Finance,106.56,110.19,105.5,108.14,1750529
2023-10-27,ALPHACORP,Finance,106.18,107.1,105.41,107.02,1288708
2023-10-28,ALPHACORP,Finance,107.02,107.78,104.5,107.22,807400
2023-10-29,ALPHACORP,Finance,105.62,107.79,104.3,106.84,1968271
2023-10-30,ALPHACORP,Finance,107.71,111.03,106.96,109.28,2691595
2023-10-31,ALPHACORP,Finance,104.35,105.46,104.54,104.97,2475014
2023-11-01,ALPHACORP,Finance,106.33,107.55,104.66,106.72,4006500
2023-11-02,ALPHACORP,Finance,107.28,109.88,106.21,108.75,3324840
2023-11-03,ALPHACORP,Finance,104.51,107.19,103.17,105.4,4201961
2023-11-04,ALPHACORP,Finance,104.79,105.7,103.02,104.89,3826091
2023-11-05,ALPHACORP,Finance,102.61,105.86,102.49,104.33,3434276
2023-11-06,ALPHACORP,Finance,100.95,103.8,99.98,102.16,842880
2023-11-07,ALPHACORP,Finance,100.33,101.88,100.6,101.0,2440099
2023-11-08,ALPHACORP,Finance,97.64,100.4,98.11,99.35,3629008
2023-11-09,ALPHACORP,Finance,100.03,102.05,101.49,101.99,1455159
2023-11-10,ALPHACORP,Finance,103.18,104.43,101.19,103.45,4388869
2023-11-11,ALPHACORP,Finance,104.43,106.42,103.35,105.46,565778
2023-11-12,ALPHACORP,Finance,106.13,106.89,105.36,106.63,344722
2023-11-13,ALPHACORP,Finance,103.15,106.78,102.97,104.86,1593416
2023-11-14,ALPHACORP,Finance,102.47,104.07,103.64,104.06,3025794
2023-11-15,ALPHACORP,Finance,104.25,104.93,104.78,104.86,3535752
2023-11-16,ALPHACORP,Finance,102.67,103.14,100.04,102.97,4700826
2023-11-17,ALPHACORP,Finance,102.52,104.41,103.44,104.1,3779813
2023-11-18,ALPHACORP,Finance,102.38,103.76,100.67,103.76,132500
2023-11-19,ALPHACORP,Finance,102.99,103.46,100.35,103.2,1981424
2023-11-20,ALPHACORP,Finance,102.44,106.15,103.9,104.33,2824842
2023-11-21,ALPHACORP,Finance,103.21,106.75,104.28,105.06,2357633
2023-11-22,ALPHACORP,Finance,103.65,106.6,102.47,104.52,1039505
2023-11-23,ALPHACORP,Finance,105.12,108.12,105.94,106.37,4064246
2023-11-24,ALPHACORP,Finance,103.66,106.77,103.08,104.68,1691375
2023-11-25,ALPHACORP,Finance,103.78,106.01,104.81,105.68,3150284
2023-11-26,ALPHACORP,Finance,105.49,108.34,106.62,106.65,335478
2023-11-27,ALPHACORP,Finance,104.95,107.1,104.96,106.19,2237507
2023-11-28,ALPHACORP,Finance,106.38,108.06,105.69,106.74,4104030
2023-11-29,ALPHACORP,Finance,103.43,105.47,102.48,104.77,1966954
2023-11-30,ALPHACORP,Finance,104.92,106.99,105.07,106.25,3777322
2023-12-01,ALPHACORP,Finance,104.14,106.32,104.14,105.99,2652167
2023-12-02,ALPHACORP,Finance,104.94,106.93,104.7,105.19,267600
2023-12-03,ALPHACORP,Finance,105.89,107.44,104.95,106.88,4866982
2023-12-04,ALPHACORP,Finance,105.57,106.42,103.25,105.78,209905
